          %pt            TT            TS            SS            SS2j            Tot
        0.000    0.00000E+00    0.00000E+00    1.55556E-17    0.00000E+00    1.55556E-17
        0.250    6.44623E-01    1.03706E-02    4.38794E-03    1.12491E-07    6.59382E-01
        0.500    7.82470E-01    2.40879E-02    6.99168E-03    1.07316E-06    8.13550E-01
        0.750    6.90765E-01    3.14530E-02    7.48026E-03    3.44373E-06    7.29702E-01
        1.000    5.35524E-01    3.17682E-02    6.81127E-03    6.81245E-06    5.74110E-01
        1.250    3.86650E-01    2.79169E-02    5.70637E-03    1.03729E-05    4.20283E-01
        1.500    2.67191E-01    2.27052E-02    4.57444E-03    1.35917E-05    2.94484E-01
        1.750    1.79440E-01    1.77112E-02    3.56857E-03    1.61686E-05    2.00736E-01
        2.000    1.18217E-01    1.35089E-02    2.72555E-03    1.78160E-05    1.34469E-01
        2.250    7.68669E-02    1.01669E-02    2.06868E-03    1.83166E-05    8.91208E-02
        2.500    4.95294E-02    7.58519E-03    1.57000E-03    1.77277E-05    5.87024E-02
        2.750    3.17151E-02    5.62569E-03    1.19159E-03    1.63520E-05    3.85487E-02
        3.000    2.02207E-02    4.15351E-03    9.04020E-04    1.45309E-05    2.52928E-02
        3.250    1.28546E-02    3.05450E-03    6.86662E-04    1.25387E-05    1.66083E-02
        3.500    8.15629E-03    2.23808E-03    5.23151E-04    1.05669E-05    1.09281E-02
        3.750    5.16909E-03    1.63486E-03    4.01072E-04    8.74052E-06    7.21376E-03
        4.000    3.27385E-03    1.19157E-03    3.09982E-04    7.12598E-06    4.78253E-03
        4.250    2.07301E-03    8.67767E-04    2.42051E-04    5.74998E-06    3.18858E-03
        4.500    1.31273E-03    6.32342E-04    1.90976E-04    4.60726E-06    2.14066E-03
        4.750    8.31527E-04    4.61902E-04    1.52358E-04    3.67787E-06    1.44946E-03
        5.000    5.26962E-04    3.38698E-04    1.22774E-04    2.93154E-06    9.91366E-04
        5.250    3.34149E-04    2.49717E-04    9.99308E-05    2.33846E-06    6.86135E-04
        5.500    2.12032E-04    1.85305E-04    8.20541E-05    1.86907E-06    4.81261E-04
        5.750    1.34646E-04    1.38560E-04    6.79497E-05    1.49902E-06    3.42655E-04
        6.000    8.55738E-05    1.04449E-04    5.66890E-05    1.20692E-06    2.47919E-04
        6.250    5.44324E-05    7.94282E-05    4.76289E-05    9.76361E-07    1.82466E-04
        6.500    3.46542E-05    6.09336E-05    4.02677E-05    7.93602E-07    1.36649E-04
        6.750    2.20822E-05    4.71700E-05    3.42444E-05    6.48440E-07    1.04145E-04
        7.000    1.40839E-05    3.68361E-05    2.92755E-05    5.32469E-07    8.07279E-05
        7.250    8.99075E-06    2.90184E-05    2.51506E-05    4.39537E-07    6.35993E-05
        7.500    5.74465E-06    2.30495E-05    2.17034E-05    3.64585E-07    5.08621E-05
        7.750    3.67386E-06    1.84568E-05    1.88056E-05    3.03927E-07    4.12402E-05
        8.000    2.35164E-06    1.48910E-05    1.63566E-05    2.54513E-07    3.38537E-05
        8.250    1.50661E-06    1.21017E-05    1.42760E-05    2.14119E-07    2.80984E-05
        8.500    9.66080E-07    9.90100E-06    1.25004E-05    1.80886E-07    2.35483E-05
        8.750    6.20008E-07    8.15269E-06    1.09776E-05    1.53454E-07    1.99037E-05
        9.000    3.98244E-07    6.75268E-06    9.66735E-06    1.30672E-07    1.69489E-05
        9.250    2.56013E-07    5.62449E-06    8.53415E-06    1.11694E-07    1.45263E-05
        9.500    1.64713E-07    4.70875E-06    7.55232E-06    9.57940E-08    1.25216E-05
        9.750    1.06058E-07    3.96128E-06    6.69663E-06    8.24361E-08    1.08464E-05
       10.000    6.83437E-08    3.34710E-06    5.95091E-06    7.11533E-08    9.43750E-06
       10.250    4.40744E-08    2.84005E-06    5.29640E-06    6.16007E-08    8.24213E-06
       10.500    2.84447E-08    2.41881E-06    4.72329E-06    5.34714E-08    7.22402E-06
       10.750    1.83711E-08    2.06757E-06    4.21699E-06    4.65404E-08    6.34947E-06
       11.000    1.18736E-08    1.77286E-06    3.77189E-06    4.06011E-08    5.59723E-06
       11.250    7.67953E-09    1.52500E-06    3.37635E-06    3.55054E-08    4.94453E-06
       11.500    4.97034E-09    1.31519E-06    3.02741E-06    3.11111E-08    4.37868E-06
       11.750    3.21906E-09    1.13738E-06    2.71576E-06    2.73195E-08    3.88368E-06
       12.000    2.08621E-09    9.85694E-07    2.43993E-06    2.40309E-08    3.45174E-06
       12.250    1.35290E-09    8.56296E-07    2.19255E-06    2.11790E-08    3.07138E-06
       12.500    8.77903E-10    7.45148E-07    1.97292E-06    1.86923E-08    2.73764E-06
       12.750    5.70025E-10    6.49782E-07    1.77525E-06    1.65261E-08    2.44213E-06
       13.000    3.70341E-10    5.67373E-07    1.59929E-06    1.46283E-08    2.18166E-06
       13.250    2.40749E-10    4.96307E-07    1.44043E-06    1.29684E-08    1.94994E-06
       13.500    1.56594E-10    4.34576E-07    1.29868E-06    1.15079E-08    1.74492E-06
       13.750    1.01913E-10    3.81107E-07    1.17038E-06    1.02258E-08    1.56182E-06
       14.000    6.63623E-11    3.34453E-07    1.05567E-06    9.09349E-09    1.39928E-06
       14.250    4.32361E-11    2.93887E-07    9.51635E-07    8.09631E-09    1.25366E-06
       14.500    2.81837E-11    2.58357E-07    8.58436E-07    7.21254E-09    1.12403E-06
       14.750    1.83811E-11    2.27361E-07    7.73797E-07    6.43205E-09    1.00761E-06
