          %pt            TT            TS            SS            SS2j            Tot
        0.000    4.68996E+01    0.00000E+00    6.64536E+04    0.00000E+00    6.65005E+04
        0.250    2.47045E+01    9.34450E-01    2.62432E-01    7.38254E-04    2.59021E+01
        0.500    1.30131E+01    9.72355E-01    1.20158E-01    1.47358E-03    1.41071E+01
        0.750    6.85468E+00    7.58658E-01    7.25108E-02    1.71643E-03    7.68757E+00
        1.000    3.61072E+00    5.11559E-01    4.79211E-02    1.52778E-03    4.17173E+00
        1.250    1.90195E+00    3.22080E-01    3.31734E-02    1.16997E-03    2.25838E+00
        1.500    1.00186E+00    1.96396E-01    2.37765E-02    8.26365E-04    1.22286E+00
        1.750    5.27730E-01    1.18791E-01    1.76262E-02    5.62645E-04    6.64710E-01
        2.000    2.77983E-01    7.19916E-02    1.35347E-02    3.78800E-04    3.63888E-01
        2.250    1.46428E-01    4.40565E-02    1.06936E-02    2.55601E-04    2.01434E-01
        2.500    7.71312E-02    2.72934E-02    8.68512E-03    1.73948E-04    1.13284E-01
        2.750    4.06290E-02    1.71756E-02    7.19760E-03    1.19738E-04    6.51219E-02
        3.000    2.14014E-02    1.09828E-02    6.03017E-03    8.34531E-05    3.84978E-02
        3.250    1.12732E-02    7.15014E-03    5.06047E-03    5.89109E-05    2.35428E-02
        3.500    5.93820E-03    4.73647E-03    4.21962E-03    4.21145E-05    1.49364E-02
        3.750    3.12796E-03    3.19650E-03    3.48084E-03    3.04812E-05    9.83578E-03
        4.000    1.64766E-03    2.19493E-03    2.83934E-03    2.23262E-05    6.70425E-03
        4.250    8.67906E-04    1.53465E-03    2.29829E-03    1.65415E-05    4.71739E-03
        4.500    4.57171E-04    1.09052E-03    1.85408E-03    1.23903E-05    3.41416E-03
        4.750    2.40816E-04    7.87865E-04    1.49810E-03    9.37754E-06    2.53616E-03
        5.000    1.26850E-04    5.77406E-04    1.21559E-03    7.16704E-06    1.92701E-03
        5.250    6.68186E-05    4.29352E-04    9.93019E-04    5.52802E-06    1.49472E-03
        5.500    3.51968E-05    3.23137E-04    8.17034E-04    4.30057E-06    1.17967E-03
        5.750    1.85400E-05    2.46218E-04    6.77632E-04    3.37248E-06    9.45762E-04
        6.000    9.76597E-06    1.89473E-04    5.66179E-04    2.66444E-06    7.68082E-04
        6.250    5.14424E-06    1.47323E-04    4.76580E-04    2.11963E-06    6.31167E-04
        6.500    2.70974E-06    1.15469E-04    4.03885E-04    1.69708E-06    5.23760E-04
        6.750    1.42736E-06    9.12902E-05    3.44505E-04    1.36688E-06    4.38589E-04
        7.000    7.51865E-07    7.26405E-05    2.95517E-04    1.10703E-06    3.70016E-04
        7.250    3.96046E-07    5.82255E-05    2.54957E-04    9.01198E-07    3.14480E-04
        7.500    2.08618E-07    4.69139E-05    2.21007E-04    7.37150E-07    2.68867E-04
        7.750    1.09890E-07    3.80368E-05    1.92535E-04    6.05644E-07    2.31288E-04
        8.000    5.78848E-08    3.09693E-05    1.68385E-04    4.99664E-07    1.99912E-04
        8.250    3.04909E-08    2.53515E-05    1.47906E-04    4.13818E-07    1.73702E-04
        8.500    1.60611E-08    2.08236E-05    1.30353E-04    3.43957E-07    1.51537E-04
        8.750    8.46024E-09    1.71853E-05    1.15304E-04    2.86848E-07    1.32784E-04
        9.000    4.45645E-09    1.42220E-05    1.02280E-04    2.39975E-07    1.16746E-04
        9.250    2.34744E-09    1.18188E-05    9.10208E-05    2.01348E-07    1.03043E-04
        9.500    1.23652E-09    9.84368E-06    8.12046E-05    1.69404E-07    9.12190E-05
        9.750    6.51339E-10    8.22907E-06    7.26357E-05    1.42893E-07    8.10083E-05
       10.000    3.43094E-10    6.89166E-06    6.51168E-05    1.20821E-07    7.21297E-05
       10.250    1.80725E-10    5.79081E-06    5.85164E-05    1.02389E-07    6.44098E-05
       10.500    9.51975E-11    4.87271E-06    5.26707E-05    8.69522E-08    5.76304E-05
       10.750    5.01454E-11    4.11245E-06    4.75225E-05    7.39884E-08    5.17090E-05
       11.000    2.64142E-11    3.47460E-06    4.29292E-05    6.30747E-08    4.64669E-05
       11.250    1.39137E-11    2.94364E-06    3.88650E-05    5.38639E-08    4.18625E-05
       11.500    7.32909E-12    2.49583E-06    3.52181E-05    4.60734E-08    3.77600E-05
       11.750    3.86061E-12    2.12134E-06    3.19757E-05    3.94694E-08    3.41365E-05
       12.000    2.03358E-12    1.80404E-06    2.90512E-05    3.38605E-08    3.08891E-05
       12.250    1.07119E-12    1.53764E-06    2.64430E-05    2.90873E-08    2.80097E-05
       12.500    5.64253E-13    1.31099E-06    2.40812E-05    2.50182E-08    2.54172E-05
       12.750    2.97222E-13    1.12003E-06    2.19670E-05    2.15432E-08    2.31085E-05
       13.000    1.56562E-13    9.56991E-07    2.00446E-05    1.85710E-08    2.10202E-05
       13.250    8.24693E-14    8.19201E-07    1.83176E-05    1.60250E-08    1.91528E-05
       13.500    4.34409E-14    7.01191E-07    1.67446E-05    1.38409E-08    1.74596E-05
       13.750    2.28826E-14    6.01194E-07    1.53242E-05    1.19648E-08    1.59373E-05
       14.000    1.20534E-14    5.15318E-07    1.40255E-05    1.03513E-08    1.45511E-05
       14.250    6.34917E-15    4.42385E-07    1.28519E-05    8.96186E-09    1.33032E-05
       14.500    3.34444E-15    3.79605E-07    1.17759E-05    7.76412E-09    1.21632E-05
       14.750    1.76169E-15    3.26184E-07    1.08017E-05    6.73057E-09    1.11346E-05
