          %pt            TT            TS            SS            SS2j            Tot
        0.000    4.74604E+01    0.00000E+00    8.35767E+04    0.00000E+00    8.36242E+04
        0.250    2.61712E+01    1.04325E+00    3.06946E-01    8.73062E-04    2.75222E+01
        0.500    1.44316E+01    1.11570E+00    1.39513E-01    1.77047E-03    1.56886E+01
        0.750    7.95804E+00    8.94795E-01    8.41920E-02    2.09291E-03    8.93912E+00
        1.000    4.38831E+00    6.20956E-01    5.57451E-02    1.89150E-03    5.06690E+00
        1.250    2.41985E+00    4.02642E-01    3.86719E-02    1.47206E-03    2.86264E+00
        1.500    1.33438E+00    2.52934E-01    2.77660E-02    1.05774E-03    1.61614E+00
        1.750    7.35820E-01    1.57563E-01    2.06066E-02    7.33407E-04    9.14723E-01
        2.000    4.05754E-01    9.82978E-02    1.58292E-02    5.03313E-04    5.20384E-01
        2.250    2.23745E-01    6.18737E-02    1.25209E-02    3.46452E-04    2.98486E-01
        2.500    1.23380E-01    3.93912E-02    1.01869E-02    2.40653E-04    1.73199E-01
        2.750    6.80357E-02    2.54447E-02    8.46384E-03    1.69133E-04    1.02113E-01
        3.000    3.75170E-02    1.66814E-02    7.12299E-03    1.20368E-04    6.14418E-02
        3.250    2.06881E-02    1.11188E-02    6.01717E-03    8.67548E-05    3.79108E-02
        3.500    1.14080E-02    7.53055E-03    5.06549E-03    6.33049E-05    2.40674E-02
        3.750    6.29075E-03    5.18782E-03    4.22906E-03    4.67475E-05    1.57544E-02
        4.000    3.46892E-03    3.63095E-03    3.50011E-03    3.49149E-05    1.06349E-02
        4.250    1.91287E-03    2.58334E-03    2.87849E-03    2.63601E-05    7.40106E-03
        4.500    1.05482E-03    1.86529E-03    2.36240E-03    2.01045E-05    5.30260E-03
        4.750    5.81658E-04    1.36718E-03    1.94193E-03    1.54806E-05    3.90625E-03
        5.000    3.20745E-04    1.01523E-03    1.60344E-03    1.20269E-05    2.95144E-03
        5.250    1.76869E-04    7.63865E-04    1.33204E-03    9.42184E-06    2.28220E-03
        5.500    9.75309E-05    5.81120E-04    1.11427E-03    7.43834E-06    1.80036E-03
        5.750    5.37816E-05    4.47092E-04    9.38739E-04    5.91475E-06    1.44553E-03
        6.000    2.96568E-05    3.47127E-04    7.96507E-04    4.73468E-06    1.17803E-03
        6.250    1.63537E-05    2.72077E-04    6.80242E-04    3.81355E-06    9.72487E-04
        6.500    9.01795E-06    2.14845E-04    5.84748E-04    3.08926E-06    8.11700E-04
        6.750    4.97278E-06    1.71007E-04    5.05417E-04    2.51587E-06    6.83913E-04
        7.000    2.74214E-06    1.36938E-04    4.39299E-04    2.05903E-06    5.81038E-04
        7.250    1.51210E-06    1.10397E-04    3.83699E-04    1.69289E-06    4.97301E-04
        7.500    8.33822E-07    8.94381E-05    3.36586E-04    1.39779E-06    4.28256E-04
        7.750    4.59795E-07    7.28755E-05    2.96568E-04    1.15872E-06    3.71062E-04
        8.000    2.53545E-07    5.96182E-05    2.62266E-04    9.64090E-07    3.23102E-04
        8.250    1.39813E-07    4.90147E-05    2.32792E-04    8.04914E-07    2.82751E-04
        8.500    7.70972E-08    4.04295E-05    2.07268E-04    6.74186E-07    2.48449E-04
        8.750    4.25138E-08    3.34920E-05    1.85148E-04    5.66382E-07    2.19249E-04
        9.000    2.34434E-08    2.78197E-05    1.65809E-04    4.77157E-07    1.94129E-04
        9.250    1.29274E-08    2.31957E-05    1.48903E-04    4.03040E-07    1.72514E-04
        9.500    7.12860E-09    1.93829E-05    1.34016E-04    3.41277E-07    1.53748E-04
        9.750    3.93093E-09    1.62512E-05    1.20915E-04    2.89640E-07    1.37460E-04
       10.000    2.16764E-09    1.36499E-05    1.09292E-04    2.46351E-07    1.23191E-04
       10.250    1.19530E-09    1.14992E-05    9.90039E-05    2.09951E-07    1.10714E-04
       10.500    6.59128E-10    9.70134E-06    8.98010E-05    1.79273E-07    9.96823E-05
       10.750    3.63464E-10    8.20640E-06    8.16325E-05    1.53346E-07    8.99926E-05
       11.000    2.00425E-10    6.94980E-06    7.42805E-05    1.31390E-07    8.13619E-05
       11.250    1.10521E-10    5.89965E-06    6.77240E-05    1.12751E-07    7.37365E-05
       11.500    6.09446E-11    5.01262E-06    6.17826E-05    9.69004E-08    6.68922E-05
       11.750    3.36068E-11    4.26807E-06    5.64704E-05    8.33894E-08    6.08219E-05
       12.000    1.85318E-11    3.63648E-06    5.16380E-05    7.18569E-08    5.53463E-05
       12.250    1.02190E-11    3.10431E-06    4.72972E-05    6.19912E-08    5.04635E-05
       12.500    5.63509E-12    2.65118E-06    4.33372E-05    5.35420E-08    4.60419E-05
       12.750    3.10736E-12    2.26809E-06    3.97681E-05    4.62908E-08    4.20825E-05
       13.000    1.71350E-12    1.94084E-06    3.64918E-05    4.00623E-08    3.84727E-05
       13.250    9.44876E-13    1.66337E-06    3.35393E-05    3.47016E-08    3.52374E-05
       13.500    5.21034E-13    1.42566E-06    3.08158E-05    3.00848E-08    3.22715E-05
       13.750    2.87315E-13    1.22360E-06    2.83580E-05    2.61012E-08    2.96077E-05
       14.000    1.58434E-13    1.05007E-06    2.60811E-05    2.26624E-08    2.71539E-05
       14.250    8.73656E-14    9.02243E-07    2.40235E-05    1.96885E-08    2.49455E-05
       14.500    4.81761E-14    7.75031E-07    2.21119E-05    1.71161E-08    2.29040E-05
       14.750    2.65658E-14    6.66453E-07    2.03856E-05    1.48870E-08    2.10670E-05
