          %pt            TT            TS            SS            SS2j            Tot
        0.000    7.83329E+01    0.00000E+00    8.53005E+04    0.00000E+00    8.53788E+04
        0.250    4.12620E+01    1.51203E+00    3.34556E-01    1.15690E-03    4.31097E+01
        0.500    2.17348E+01    1.57439E+00    1.52950E-01    2.31211E-03    2.34645E+01
        0.750    1.14489E+01    1.22897E+00    9.21788E-02    2.69549E-03    1.27727E+01
        1.000    6.03071E+00    8.29048E-01    6.08308E-02    2.40111E-03    6.92299E+00
        1.250    3.17669E+00    5.22210E-01    4.20428E-02    1.84019E-03    3.74278E+00
        1.500    1.67333E+00    3.18587E-01    3.00832E-02    1.30081E-03    2.02330E+00
        1.750    8.81428E-01    1.92806E-01    2.22646E-02    8.86445E-04    1.09738E+00
        2.000    4.64294E-01    1.16922E-01    1.70696E-02    5.97349E-04    5.98883E-01
        2.250    2.44568E-01    7.16042E-02    1.34684E-02    4.03468E-04    3.30044E-01
        2.500    1.28826E-01    4.43955E-02    1.09256E-02    2.74864E-04    1.84422E-01
        2.750    6.78596E-02    2.79633E-02    9.04590E-03    1.89410E-04    1.05058E-01
        3.000    3.57452E-02    1.78986E-02    7.57288E-03    1.32160E-04    6.13488E-02
        3.250    1.88288E-02    1.16652E-02    6.35210E-03    9.34033E-05    3.69395E-02
        3.500    9.91812E-03    7.73607E-03    5.29494E-03    6.68511E-05    2.30160E-02
        3.750    5.22439E-03    5.22708E-03    4.36790E-03    4.84433E-05    1.48678E-02
        4.000    2.75196E-03    3.59357E-03    3.56320E-03    3.55249E-05    9.94425E-03
        4.250    1.44960E-03    2.51565E-03    2.88522E-03    2.63522E-05    6.87682E-03
        4.500    7.63579E-04    1.78976E-03    2.32886E-03    1.97620E-05    4.90196E-03
        4.750    4.02217E-04    1.29460E-03    1.88258E-03    1.49744E-05    3.59437E-03
        5.000    2.11868E-04    9.49856E-04    1.52856E-03    1.14574E-05    2.70174E-03
        5.250    1.11602E-04    7.07093E-04    1.24926E-03    8.84718E-06    2.07681E-03
        5.500    5.87866E-05    5.32725E-04    1.02855E-03    6.89004E-06    1.62695E-03
        5.750    3.09659E-05    4.06328E-04    8.53512E-04    5.40884E-06    1.29622E-03
        6.000    1.63114E-05    3.12978E-04    7.13556E-04    4.27752E-06    1.04712E-03
        6.250    8.59205E-06    2.43575E-04    6.00995E-04    3.40624E-06    8.56568E-04
        6.500    4.52588E-06    1.91070E-04    5.09618E-04    2.72973E-06    7.07943E-04
        6.750    2.38401E-06    1.51184E-04    4.34919E-04    2.20062E-06    5.90688E-04
        7.000    1.25578E-06    1.20389E-04    3.73307E-04    1.78382E-06    4.96736E-04
        7.250    6.61487E-07    9.65690E-05    3.22216E-04    1.45338E-06    4.20900E-04
        7.500    3.48439E-07    7.78604E-05    2.79491E-04    1.18977E-06    3.58889E-04
        7.750    1.83541E-07    6.31690E-05    2.43590E-04    9.78292E-07    3.07921E-04
        8.000    9.66806E-08    5.14626E-05    2.13194E-04    8.07699E-07    2.65561E-04
        8.250    5.09267E-08    4.21522E-05    1.87325E-04    6.69424E-07    2.30197E-04
        8.500    2.68257E-08    3.46423E-05    1.65202E-04    5.56792E-07    2.00428E-04
        8.750    1.41305E-08    2.86049E-05    1.46177E-04    4.64666E-07    1.75261E-04
        9.000    7.44327E-09    2.36839E-05    1.29766E-04    3.88981E-07    1.53847E-04
        9.250    3.92076E-09    1.96913E-05    1.15501E-04    3.26580E-07    1.35523E-04
        9.500    2.06527E-09    1.64077E-05    1.03115E-04    2.74929E-07    1.19800E-04
        9.750    1.08788E-09    1.37224E-05    9.22611E-05    2.32042E-07    1.06217E-04
       10.000    5.73044E-10    1.14967E-05    8.27585E-05    1.96308E-07    9.44520E-05
       10.250    3.01852E-10    9.66402E-06    7.43848E-05    1.66452E-07    8.42156E-05
       10.500    1.59001E-10    8.13465E-06    6.69983E-05    1.41428E-07    7.52746E-05
       10.750    8.37542E-11    6.86786E-06    6.04587E-05    1.20405E-07    6.74471E-05
       11.000    4.41177E-11    5.80442E-06    5.46485E-05    1.02693E-07    6.05556E-05
       11.250    2.32391E-11    4.91897E-06    4.94841E-05    8.77390E-08    5.44909E-05
       11.500    1.22412E-11    4.17177E-06    4.48667E-05    7.50816E-08    4.91136E-05
       11.750    6.44809E-12    3.54680E-06    4.07399E-05    6.43488E-08    4.43511E-05
       12.000    3.39654E-12    3.01698E-06    3.70403E-05    5.52265E-08    4.01125E-05
       12.250    1.78913E-12    2.57207E-06    3.37159E-05    4.74612E-08    3.63354E-05
       12.500    9.42430E-13    2.19337E-06    3.07229E-05    4.08368E-08    3.29571E-05
       12.750    4.96427E-13    1.87427E-06    2.80239E-05    3.51784E-08    2.99333E-05
       13.000    2.61494E-13    1.60168E-06    2.55865E-05    3.03354E-08    2.72185E-05
       13.250    1.37742E-13    1.37130E-06    2.33823E-05    2.61859E-08    2.47797E-05
       13.500    7.25560E-14    1.17390E-06    2.13842E-05    2.26240E-08    2.25807E-05
       13.750    3.82190E-14    1.00662E-06    1.95695E-05    1.95640E-08    2.05957E-05
       14.000    2.01319E-14    8.62907E-07    1.79203E-05    1.69304E-08    1.88001E-05
       14.250    1.06045E-14    7.40849E-07    1.64207E-05    1.46624E-08    1.71762E-05
       14.500    5.58596E-15    6.35745E-07    1.50525E-05    1.27060E-08    1.57009E-05
       14.750    2.94242E-15    5.46308E-07    1.38044E-05    1.10177E-08    1.43618E-05
