          %pt            TT            TS            SS            SS2j            Tot
        0.000    6.41114E+01    0.00000E+00    9.75001E+04    0.00000E+00    9.75643E+04
        0.250    3.53530E+01    1.40022E+00    3.57137E-01    1.16410E-03    3.71116E+01
        0.500    1.94948E+01    1.49793E+00    1.62223E-01    2.36209E-03    2.11573E+01
        0.750    1.07500E+01    1.20162E+00    9.78437E-02    2.79346E-03    1.20523E+01
        1.000    5.92790E+00    8.34053E-01    6.47455E-02    2.52558E-03    6.82922E+00
        1.250    3.26883E+00    5.40930E-01    4.48864E-02    1.96625E-03    3.85661E+00
        1.500    1.80253E+00    3.39879E-01    3.22062E-02    1.41336E-03    2.17603E+00
        1.750    9.93974E-01    2.11776E-01    2.38859E-02    9.80373E-04    1.23062E+00
        2.000    5.48108E-01    1.32155E-01    1.83366E-02    6.73072E-04    6.99273E-01
        2.250    3.02244E-01    8.32100E-02    1.44975E-02    4.63503E-04    4.00415E-01
        2.500    1.66667E-01    5.29924E-02    1.17882E-02    3.22102E-04    2.31770E-01
        2.750    9.19053E-02    3.42427E-02    9.79127E-03    2.26480E-04    1.36166E-01
        3.000    5.06794E-02    2.24583E-02    8.23706E-03    1.61256E-04    8.15360E-02
        3.250    2.79462E-02    1.49755E-02    6.95750E-03    1.16278E-04    4.99955E-02
        3.500    1.54104E-02    1.01471E-02    5.85590E-03    8.48897E-05    3.14983E-02
        3.750    8.49779E-03    6.99333E-03    4.88937E-03    6.27150E-05    2.04432E-02
        4.000    4.68595E-03    4.89693E-03    4.04661E-03    4.68635E-05    1.36763E-02
        4.250    2.58398E-03    3.48552E-03    3.32889E-03    3.53961E-05    9.43378E-03
        4.500    1.42489E-03    2.51787E-03    2.73248E-03    2.70091E-05    6.70225E-03
        4.750    7.85727E-04    1.84622E-03    2.24656E-03    2.08053E-05    4.89932E-03
        5.000    4.33274E-04    1.37155E-03    1.85547E-03    1.61711E-05    3.67647E-03
        5.250    2.38921E-04    1.03233E-03    1.54185E-03    1.26729E-05    2.82577E-03
        5.500    1.31748E-04    7.85681E-04    1.29002E-03    1.00093E-05    2.21746E-03
        5.750    7.26502E-05    6.04656E-04    1.08721E-03    7.96171E-06    1.77247E-03
        6.000    4.00616E-05    4.69638E-04    9.22537E-04    6.37587E-06    1.43861E-03
        6.250    2.20912E-05    3.68196E-04    7.88192E-04    5.13692E-06    1.18362E-03
        6.500    1.21818E-05    2.90843E-04    6.77567E-04    4.16292E-06    9.84755E-04
        6.750    6.71742E-06    2.31550E-04    5.85854E-04    3.39112E-06    8.27512E-04
        7.000    3.70420E-06    1.85476E-04    5.09256E-04    2.77638E-06    7.01212E-04
        7.250    2.04261E-06    1.49556E-04    4.44907E-04    2.28320E-06    5.98789E-04
        7.500    1.12636E-06    1.21196E-04    3.90412E-04    1.88586E-06    5.14621E-04
        7.750    6.21109E-07    9.87682E-05    3.44046E-04    1.56363E-06    4.44999E-04
        8.000    3.42499E-07    8.08213E-05    3.04322E-04    1.30142E-06    3.86787E-04
        8.250    1.88865E-07    6.64557E-05    2.70167E-04    1.08674E-06    3.37899E-04
        8.500    1.04146E-07    5.48284E-05    2.40629E-04    9.10528E-07    2.96472E-04
        8.750    5.74293E-08    4.54255E-05    2.14976E-04    7.65057E-07    2.61224E-04
        9.000    3.16683E-08    3.77402E-05    1.92585E-04    6.44725E-07    2.31002E-04
        9.250    1.74629E-08    3.14704E-05    1.72976E-04    5.44658E-07    2.05008E-04
        9.500    9.62959E-09    2.63026E-05    1.55724E-04    4.61324E-07    1.82498E-04
        9.750    5.31006E-09    2.20546E-05    1.40515E-04    3.91573E-07    1.62967E-04
       10.000    2.92813E-09    1.85277E-05    1.27037E-04    3.33139E-07    1.45901E-04
       10.250    1.61466E-09    1.56095E-05    1.15082E-04    2.83948E-07    1.30977E-04
       10.500    8.90376E-10    1.31713E-05    1.04421E-04    2.42519E-07    1.17836E-04
       10.750    4.90981E-10    1.11422E-05    9.49272E-05    2.07466E-07    1.06277E-04
       11.000    2.70742E-10    9.43751E-06    8.63981E-05    1.77805E-07    9.60137E-05
       11.250    1.49296E-10    8.01182E-06    7.87794E-05    1.52595E-07    8.69440E-05
       11.500    8.23263E-11    6.80813E-06    7.18893E-05    1.31174E-07    7.88287E-05
       11.750    4.53973E-11    5.79709E-06    6.57101E-05    1.12893E-07    7.16202E-05
       12.000    2.50335E-11    4.93983E-06    6.00997E-05    9.73015E-08    6.51368E-05
       12.250    1.38043E-11    4.21703E-06    5.50514E-05    8.39480E-08    5.93524E-05
       12.500    7.61210E-12    3.60186E-06    5.04488E-05    7.25215E-08    5.41231E-05
       12.750    4.19755E-12    3.08145E-06    4.62931E-05    6.27035E-08    4.94372E-05
       13.000    2.31466E-12    2.63708E-06    4.24890E-05    5.42775E-08    4.51804E-05
       13.250    1.27638E-12    2.26008E-06    3.90522E-05    4.70170E-08    4.13593E-05
       13.500    7.03833E-13    1.93725E-06    3.58860E-05    4.07695E-08    3.78640E-05
       13.750    3.88116E-13    1.66267E-06    3.30207E-05    3.53726E-08    3.47187E-05
       14.000    2.14019E-13    1.42696E-06    3.03751E-05    3.07178E-08    3.18328E-05
       14.250    1.18017E-13    1.22606E-06    2.79816E-05    2.66877E-08    2.92344E-05
       14.500    6.50782E-14    1.05323E-06    2.57580E-05    2.32048E-08    2.68345E-05
       14.750    3.58861E-14    9.05664E-07    2.37479E-05    2.01833E-08    2.46738E-05
