          %pt            TT            TS            SS            SS2j            Tot
        0.000    2.99195E+01    0.00000E+00    6.93165E+04    0.00000E+00    6.93464E+04
        0.250    1.64986E+01    6.97169E-01    2.55554E-01    6.18617E-04    1.74519E+01
        0.500    9.09783E+00    7.45248E-01    1.16259E-01    1.25339E-03    9.96059E+00
        0.750    5.01683E+00    5.97503E-01    7.02130E-02    1.48078E-03    5.68602E+00
        1.000    2.76643E+00    4.14528E-01    4.65285E-02    1.33758E-03    3.22883E+00
        1.250    1.52550E+00    2.68712E-01    3.23076E-02    1.04044E-03    1.82756E+00
        1.500    8.41208E-01    1.68750E-01    2.32185E-02    7.47209E-04    1.03392E+00
        1.750    4.63868E-01    1.05086E-01    1.72478E-02    5.17815E-04    5.86720E-01
        2.000    2.55791E-01    6.55347E-02    1.32608E-02    3.55156E-04    3.34942E-01
        2.250    1.41051E-01    4.12336E-02    1.04983E-02    2.44324E-04    1.93028E-01
        2.500    7.77801E-02    2.62387E-02    8.54638E-03    1.69607E-04    1.12735E-01
        2.750    4.28904E-02    1.69402E-02    7.10545E-03    1.19125E-04    6.70552E-02
        3.000    2.36511E-02    1.10998E-02    5.98179E-03    8.47230E-05    4.08174E-02
        3.250    1.30420E-02    7.39420E-03    5.05513E-03    6.10237E-05    2.55523E-02
        3.500    7.19174E-03    5.00488E-03    4.25578E-03    4.44993E-05    1.64969E-02
        3.750    3.96575E-03    3.44573E-03    3.55349E-03    3.28390E-05    1.09978E-02
        4.000    2.18684E-03    2.41014E-03    2.94046E-03    2.45108E-05    7.56195E-03
        4.250    1.20589E-03    1.71368E-03    2.41807E-03    1.84934E-05    5.35614E-03
        4.500    6.64967E-04    1.23659E-03    1.98387E-03    1.40959E-05    3.89952E-03
        4.750    3.66683E-04    9.05830E-04    1.63043E-03    1.08473E-05    2.91379E-03
        5.000    2.02201E-04    6.72257E-04    1.34564E-03    8.42238E-06    2.22852E-03
        5.250    1.11500E-04    5.05532E-04    1.11755E-03    6.59430E-06    1.74117E-03
        5.500    6.14845E-05    3.84394E-04    9.34417E-04    5.20324E-06    1.38550E-03
        5.750    3.39044E-05    2.95591E-04    7.86978E-04    4.13527E-06    1.12061E-03
        6.000    1.86960E-05    2.29397E-04    6.67462E-04    3.30859E-06    9.18864E-04
        6.250    1.03095E-05    1.79721E-04    5.69864E-04    2.66359E-06    7.62559E-04
        6.500    5.68500E-06    1.41861E-04    4.89583E-04    2.15673E-06    6.39286E-04
        6.750    3.13489E-06    1.12871E-04    4.23050E-04    1.75562E-06    5.40811E-04
        7.000    1.72868E-06    9.03535E-05    3.67529E-04    1.43624E-06    4.61047E-04
        7.250    9.53246E-07    7.28158E-05    3.20879E-04    1.18034E-06    3.95828E-04
        7.500    5.25650E-07    5.89742E-05    2.81428E-04    9.74219E-07    3.41902E-04
        7.750    2.89860E-07    4.80379E-05    2.47859E-04    8.07272E-07    2.96994E-04
        8.000    1.59838E-07    3.92889E-05    2.19157E-04    6.71443E-07    2.59277E-04
        8.250    8.81395E-08    3.22920E-05    1.94433E-04    5.60379E-07    2.27373E-04
        8.500    4.86029E-08    2.66299E-05    1.73095E-04    4.69217E-07    2.00243E-04
        8.750    2.68011E-08    2.20547E-05    1.54553E-04    3.94053E-07    1.77028E-04
        9.000    1.47790E-08    1.83159E-05    1.38389E-04    3.31880E-07    1.57052E-04
        9.250    8.14959E-09    1.52680E-05    1.24229E-04    2.80238E-07    1.39785E-04
        9.500    4.49394E-09    1.27562E-05    1.11794E-04    2.37231E-07    1.24792E-04
        9.750    2.47810E-09    1.06929E-05    1.00819E-04    2.01275E-07    1.11715E-04
       10.000    1.36650E-09    8.97999E-06    9.11171E-05    1.71152E-07    1.00270E-04
       10.250    7.53532E-10    7.56362E-06    8.25058E-05    1.45821E-07    9.02160E-05
       10.500    4.15521E-10    6.38033E-06    7.48357E-05    1.24486E-07    8.13409E-05
       10.750    2.29131E-10    5.39620E-06    6.80005E-05    1.06454E-07    7.35034E-05
       11.000    1.26350E-10    4.56945E-06    6.18765E-05    9.11941E-08    6.65372E-05
       11.250    6.96734E-11    3.87837E-06    5.63888E-05    7.82372E-08    6.03454E-05
       11.500    3.84201E-11    3.29498E-06    5.14428E-05    6.72264E-08    5.48050E-05
       11.750    2.11860E-11    2.80517E-06    4.70026E-05    5.78390E-08    4.98656E-05
       12.000    1.16826E-11    2.38991E-06    4.29784E-05    4.98319E-08    4.54181E-05
       12.250    6.44218E-12    2.03991E-06    3.93499E-05    4.29804E-08    4.14328E-05
       12.500    3.55242E-12    1.74208E-06    3.60520E-05    3.71168E-08    3.78312E-05
       12.750    1.95891E-12    1.49018E-06    3.30692E-05    3.20832E-08    3.45914E-05
       13.000    1.08021E-12    1.27515E-06    3.03471E-05    2.77627E-08    3.16500E-05
       13.250    5.95660E-13    1.09274E-06    2.78797E-05    2.40428E-08    2.89965E-05
       13.500    3.28465E-13    9.36576E-07    2.56174E-05    2.08417E-08    2.65748E-05
       13.750    1.81126E-13    8.03764E-07    2.35636E-05    1.80785E-08    2.43854E-05
       14.000    9.98785E-14    6.89789E-07    2.16774E-05    1.56951E-08    2.23828E-05
       14.250    5.50762E-14    5.92639E-07    1.99548E-05    1.36330E-08    2.05611E-05
       14.500    3.03707E-14    5.09097E-07    1.83772E-05    1.18507E-08    1.88981E-05
       14.750    1.67474E-14    4.37751E-07    1.69261E-05    1.03055E-08    1.73741E-05
