          %pt            TT            TS            SS            SS2j            Tot
        0.175    4.04172E+01    1.06913E+00    4.54184E-01    6.19699E-04    4.19412E+01
        0.252    3.32415E+01    1.24204E+00    3.01435E-01    9.71301E-04    3.47860E+01
        0.349    2.59051E+01    1.31636E+00    2.09331E-01    1.39540E-03    2.74322E+01
        0.448    2.00722E+01    1.31823E+00    1.57601E-01    1.77085E-03    2.15498E+01
        0.548    1.55426E+01    1.24999E+00    1.24518E-01    2.04323E-03    1.69192E+01
        0.648    1.20306E+01    1.13976E+00    1.01309E-01    2.19961E-03    1.32738E+01
        0.747    9.33465E+00    1.01068E+00    8.41852E-02    2.24541E-03    1.04318E+01
        0.847    7.22116E+00    8.74996E-01    7.07549E-02    2.19867E-03    8.16911E+00
        0.947    5.58331E+00    7.44414E-01    6.00497E-02    2.08157E-03    6.38986E+00
        1.048    4.31709E+00    6.25189E-01    5.13706E-02    1.91847E-03    4.99557E+00
        1.148    3.33750E+00    5.19988E-01    4.42332E-02    1.73076E-03    3.90346E+00
        1.248    2.58291E+00    4.29857E-01    3.83336E-02    1.53639E-03    3.05263E+00
        1.348    1.99861E+00    3.53609E-01    3.33997E-02    1.34653E-03    2.38697E+00
        1.448    1.54598E+00    2.89893E-01    2.92513E-02    1.16876E-03    1.86629E+00
        1.548    1.19647E+00    2.37308E-01    2.57621E-02    1.00781E-03    1.46055E+00
        1.648    9.25717E-01    1.94045E-01    2.28094E-02    8.64811E-04    1.14344E+00
        1.748    7.16746E-01    1.58740E-01    2.03140E-02    7.40199E-04    8.96541E-01
        1.848    5.54224E-01    1.29786E-01    1.81836E-02    6.31977E-04    7.02825E-01
        1.948    4.28685E-01    1.06240E-01    1.63723E-02    5.39328E-04    5.51836E-01
        2.048    3.31820E-01    8.71309E-02    1.48765E-02    4.60520E-04    4.34288E-01
        2.148    2.56797E-01    7.15674E-02    1.35171E-02    3.93457E-04    3.42275E-01
        2.248    1.98864E-01    5.89242E-02    1.23428E-02    3.36670E-04    2.70467E-01
        2.348    1.53779E-01    4.85626E-02    1.13185E-02    2.88240E-04    2.13948E-01
        2.448    1.19001E-01    4.01348E-02    1.04224E-02    2.47292E-04    1.69806E-01
        2.548    9.20670E-02    3.32430E-02    9.63086E-03    2.12514E-04    1.35153E-01
        2.648    7.12547E-02    2.76103E-02    8.92637E-03    1.83011E-04    1.07974E-01
        2.748    5.51528E-02    2.29927E-02    8.29333E-03    1.57922E-04    8.65967E-02
        2.848    4.26578E-02    1.91883E-02    7.71847E-03    1.36490E-04    6.97010E-02
        2.948    3.30105E-02    1.60627E-02    7.19217E-03    1.18239E-04    5.63836E-02
        3.094    2.27396E-02    1.24656E-02    6.48055E-03    9.62813E-05    4.17821E-02
        3.294    1.36050E-02    8.87613E-03    5.62617E-03    7.30898E-05    2.81804E-02
        3.494    8.14091E-03    6.39414E-03    4.86124E-03    5.59389E-05    1.94522E-02
        3.695    4.87156E-03    4.66006E-03    4.17134E-03    4.31543E-05    1.37461E-02
        3.895    2.91592E-03    3.43615E-03    3.55324E-03    3.35532E-05    9.93886E-03
        4.181    1.40060E-03    2.26597E-03    2.79318E-03    2.37096E-05    6.48346E-03
        4.583    4.99640E-04    1.31144E-03    1.98109E-03    1.49263E-05    3.80709E-03
        4.985    1.78073E-04    7.89875E-04    1.41322E-03    9.64355E-06    2.39081E-03
        5.387    6.35539E-05    4.93433E-04    1.02486E-03    6.38346E-06    1.58823E-03
        5.788    2.27509E-05    3.18414E-04    7.58315E-04    4.32043E-06    1.10380E-03
