          %pt            TT            TS            SS            SS2j            Tot
        0.000    6.33588E+01    0.00000E+00    7.72022E+04    0.00000E+00    7.72656E+04
        0.250    3.33743E+01    1.24175E+00    3.03535E-01    9.64790E-04    3.49206E+01
        0.500    1.75800E+01    1.29266E+00    1.38842E-01    1.92731E-03    1.90134E+01
        0.750    9.26030E+00    1.00888E+00    8.37154E-02    2.24618E-03    1.03551E+01
        1.000    4.87788E+00    6.80471E-01    5.52740E-02    2.00031E-03    5.61562E+00
        1.250    2.56943E+00    4.28552E-01    3.82240E-02    1.53259E-03    3.03774E+00
        1.500    1.35345E+00    2.61402E-01    2.73669E-02    1.08305E-03    1.64331E+00
        1.750    7.12934E-01    1.58166E-01    2.02662E-02    7.37821E-04    8.92104E-01
        2.000    3.75539E-01    9.58935E-02    1.55462E-02    4.97030E-04    4.87476E-01
        2.250    1.97816E-01    5.87107E-02    1.22721E-02    3.35590E-04    2.69134E-01
        2.500    1.04200E-01    3.63903E-02    9.95951E-03    2.28534E-04    1.50778E-01
        2.750    5.48875E-02    2.29136E-02    8.24862E-03    1.57421E-04    8.62071E-02
        3.000    2.89121E-02    1.46609E-02    6.90744E-03    1.09794E-04    5.05902E-02
        3.250    1.52295E-02    9.55139E-03    5.79475E-03    7.75638E-05    3.06532E-02
        3.500    8.02217E-03    6.33156E-03    4.83104E-03    5.54895E-05    1.92403E-02
        3.750    4.22569E-03    4.27631E-03    3.98508E-03    4.01933E-05    1.25273E-02
        4.000    2.22589E-03    2.93858E-03    3.25085E-03    2.94615E-05    8.44478E-03
        4.250    1.17249E-03    2.05625E-03    2.63212E-03    2.18454E-05    5.88271E-03
        4.500    6.17613E-04    1.46226E-03    2.12382E-03    1.63749E-05    4.22006E-03
        4.750    3.25329E-04    1.05727E-03    1.71672E-03    1.24029E-05    3.11171E-03
        5.000    1.71368E-04    7.75389E-04    1.39331E-03    9.48574E-06    2.34955E-03
        5.250    9.02682E-05    5.76995E-04    1.13872E-03    7.32193E-06    1.81331E-03
        5.500    4.75489E-05    4.34536E-04    9.37252E-04    5.69984E-06    1.42504E-03
        5.750    2.50465E-05    3.31321E-04    7.77609E-04    4.47293E-06    1.13845E-03
        6.000    1.31933E-05    2.55111E-04    6.50035E-04    3.53599E-06    9.21876E-04
        6.250    6.94959E-06    1.98478E-04    5.47299E-04    2.81482E-06    7.55542E-04
        6.500    3.66071E-06    1.55643E-04    4.64053E-04    2.25495E-06    6.25612E-04
        6.750    1.92829E-06    1.23119E-04    3.95896E-04    1.81732E-06    5.22760E-04
        7.000    1.01573E-06    9.80117E-05    3.39803E-04    1.47261E-06    4.40304E-04
        7.250    5.35037E-07    7.85996E-05    2.93218E-04    1.19948E-06    3.73552E-04
        7.500    2.81832E-07    6.33558E-05    2.54295E-04    9.81607E-07    3.18914E-04
        7.750    1.48455E-07    5.13896E-05    2.21599E-04    8.06920E-07    2.73944E-04
        8.000    7.81991E-08    4.18563E-05    1.93892E-04    6.66013E-07    2.36492E-04
        8.250    4.11915E-08    3.42768E-05    1.70362E-04    5.51860E-07    2.05232E-04
        8.500    2.16977E-08    2.81640E-05    1.50208E-04    4.58881E-07    1.78852E-04
        8.750    1.14293E-08    2.32514E-05    1.32898E-04    3.82868E-07    1.56544E-04
        9.000    6.02041E-09    1.92477E-05    1.17941E-04    3.20424E-07    1.37515E-04
        9.250    3.17126E-09    1.60003E-05    1.04976E-04    2.68964E-07    1.21248E-04
        9.500    1.67047E-09    1.33298E-05    9.36923E-05    2.26371E-07    1.07250E-04
        9.750    8.79923E-10    1.11466E-05    8.38215E-05    1.91022E-07    9.51601E-05
       10.000    4.63501E-10    9.33719E-06    7.51717E-05    1.61568E-07    8.46709E-05
       10.250    2.44150E-10    7.84774E-06    6.75558E-05    1.36971E-07    7.55407E-05
       10.500    1.28606E-10    6.60485E-06    6.08426E-05    1.16354E-07    6.75640E-05
       10.750    6.77437E-11    5.57565E-06    5.48917E-05    9.90421E-08    6.05664E-05
       11.000    3.56841E-11    4.71168E-06    4.96105E-05    8.44554E-08    5.44067E-05
       11.250    1.87967E-11    3.99253E-06    4.49161E-05    7.21464E-08    4.89808E-05
       11.500    9.90119E-12    3.38565E-06    4.07158E-05    6.17267E-08    4.41632E-05
       11.750    5.21547E-12    2.87820E-06    3.69691E-05    5.28957E-08    3.99002E-05
       12.000    2.74726E-12    2.44800E-06    3.36072E-05    4.53889E-08    3.61006E-05
       12.250    1.44712E-12    2.08685E-06    3.05843E-05    3.90020E-08    3.27101E-05
       12.500    7.62275E-13    1.77943E-06    2.78716E-05    3.35526E-08    2.96845E-05
       12.750    4.01530E-13    1.52045E-06    2.54173E-05    2.89002E-08    2.69666E-05
       13.000    2.11507E-13    1.29923E-06    2.32083E-05    2.49176E-08    2.45324E-05
       13.250    1.11411E-13    1.11229E-06    2.12046E-05    2.15070E-08    2.23384E-05
       13.500    5.86862E-14    9.52118E-07    1.93914E-05    1.85788E-08    2.03621E-05
       13.750    3.09131E-14    8.16412E-07    1.77426E-05    1.60643E-08    1.85751E-05
       14.000    1.62835E-14    6.99820E-07    1.62487E-05    1.39000E-08    1.69625E-05
       14.250    8.57737E-15    6.00815E-07    1.48834E-05    1.20369E-08    1.54963E-05
       14.500    4.51815E-15    5.15561E-07    1.36481E-05    1.04296E-08    1.41741E-05
       14.750    2.37994E-15    4.43024E-07    1.25110E-05    9.04302E-09    1.29631E-05
