          %pt            TT            TS            SS            SS2j            Tot
        0.000    8.96837E+01    0.00000E+00    9.18638E+04    0.00000E+00    9.19535E+04
        0.250    4.72410E+01    1.73338E+00    3.59789E-01    1.32789E-03    4.93355E+01
        0.500    2.48843E+01    1.80511E+00    1.64435E-01    2.65453E-03    2.68565E+01
        0.750    1.31079E+01    1.40921E+00    9.90739E-02    3.09525E-03    1.46192E+01
        1.000    6.90459E+00    9.50723E-01    6.53616E-02    2.75766E-03    7.92343E+00
        1.250    3.63700E+00    5.98909E-01    4.51595E-02    2.11379E-03    4.28319E+00
        1.500    1.91580E+00    3.65417E-01    3.23023E-02    1.49447E-03    2.31501E+00
        1.750    1.00915E+00    2.21173E-01    2.38988E-02    1.01860E-03    1.25524E+00
        2.000    5.31572E-01    1.34142E-01    1.83166E-02    6.86540E-04    6.84718E-01
        2.250    2.80007E-01    8.21629E-02    1.44494E-02    4.63807E-04    3.77083E-01
        2.500    1.47494E-01    5.09508E-02    1.17175E-02    3.16039E-04    2.10478E-01
        2.750    7.76927E-02    3.20985E-02    9.70062E-03    2.17834E-04    1.19710E-01
        3.000    4.09248E-02    2.05498E-02    8.11895E-03    1.52030E-04    6.97456E-02
        3.250    2.15572E-02    1.33961E-02    6.81030E-03    1.07473E-04    4.18711E-02
        3.500    1.13553E-02    8.88618E-03    5.67597E-03    7.69406E-05    2.59944E-02
        3.750    5.98143E-03    6.00569E-03    4.68270E-03    5.57686E-05    1.67256E-02
        4.000    3.15073E-03    4.12995E-03    3.81990E-03    4.09074E-05    1.11415E-02
        4.250    1.65965E-03    2.89188E-03    3.09355E-03    3.03526E-05    7.67543E-03
        4.500    8.74225E-04    2.05798E-03    2.49651E-03    2.27680E-05    5.45148E-03
        4.750    4.60500E-04    1.48898E-03    2.01871E-03    1.72563E-05    3.98545E-03
        5.000    2.42569E-04    1.09276E-03    1.63903E-03    1.32067E-05    2.98756E-03
        5.250    1.27774E-04    8.13661E-04    1.33993E-03    1.02003E-05    2.29156E-03
        5.500    6.73050E-05    6.13161E-04    1.10313E-03    7.94574E-06    1.79154E-03
        5.750    3.54531E-05    4.67776E-04    9.15621E-04    6.23894E-06    1.42509E-03
        6.000    1.86750E-05    3.60388E-04    7.65584E-04    4.93513E-06    1.14958E-03
        6.250    9.83707E-06    2.80523E-04    6.44903E-04    3.93068E-06    9.39193E-04
        6.500    5.18170E-06    2.20097E-04    5.46963E-04    3.15070E-06    7.75392E-04
        6.750    2.72947E-06    1.74180E-04    4.66806E-04    2.54046E-06    6.46255E-04
        7.000    1.43775E-06    1.38726E-04    4.00784E-04    2.05971E-06    5.43008E-04
        7.250    7.57339E-07    1.11293E-04    3.45968E-04    1.67845E-06    4.59697E-04
        7.500    3.98930E-07    8.97474E-05    3.00135E-04    1.37428E-06    3.91655E-04
        7.750    2.10137E-07    7.28216E-05    2.61602E-04    1.13017E-06    3.35764E-04
        8.000    1.10690E-07    5.93357E-05    2.28973E-04    9.33272E-07    2.89352E-04
        8.250    5.83062E-08    4.86059E-05    2.01243E-04    7.73602E-07    2.50680E-04
        8.500    3.07129E-08    3.99521E-05    1.77484E-04    6.43557E-07    2.18110E-04
        8.750    1.61781E-08    3.29922E-05    1.57073E-04    5.37138E-07    1.90619E-04
        9.000    8.52183E-09    2.73202E-05    1.39437E-04    4.49726E-07    1.67215E-04
        9.250    4.48889E-09    2.27163E-05    1.24140E-04    3.77621E-07    1.47239E-04
        9.500    2.36453E-09    1.89307E-05    1.10819E-04    3.17949E-07    1.30070E-04
        9.750    1.24552E-09    1.58335E-05    9.91806E-05    2.68378E-07    1.15284E-04
       10.000    6.56081E-10    1.32669E-05    8.89609E-05    2.27083E-07    1.02456E-04
       10.250    3.45592E-10    1.11527E-05    7.99799E-05    1.92563E-07    9.13255E-05
       10.500    1.82041E-10    9.38880E-06    7.20340E-05    1.63638E-07    8.15866E-05
       10.750    9.58905E-11    7.92711E-06    6.50156E-05    1.39325E-07    7.30822E-05
       11.000    5.05105E-11    6.70031E-06    5.87656E-05    1.18846E-07    6.55848E-05
       11.250    2.66065E-11    5.67846E-06    5.32182E-05    1.01547E-07    5.89983E-05
       11.500    1.40150E-11    4.81632E-06    4.82523E-05    8.69096E-08    5.31555E-05
       11.750    7.38244E-12    4.09495E-06    4.38215E-05    7.44909E-08    4.79910E-05
       12.000    3.88872E-12    3.48353E-06    3.98401E-05    6.39389E-08    4.33876E-05
       12.250    2.04839E-12    2.96992E-06    3.62711E-05    5.49519E-08    3.92960E-05
       12.500    1.07899E-12    2.53283E-06    3.30492E-05    4.72877E-08    3.56293E-05
       12.750    5.68361E-13    2.16439E-06    3.01530E-05    4.07376E-08    3.23581E-05
       13.000    2.99385E-13    1.84974E-06    2.75286E-05    3.51333E-08    2.94135E-05
       13.250    1.57702E-13    1.58371E-06    2.51628E-05    3.03290E-08    2.67768E-05
       13.500    8.30697E-14    1.35581E-06    2.30093E-05    2.62064E-08    2.43913E-05
       13.750    4.37571E-14    1.16262E-06    2.10610E-05    2.26627E-08    2.22463E-05
       14.000    2.30492E-14    9.96688E-07    1.92857E-05    1.96141E-08    2.03020E-05
       14.250    1.21412E-14    8.55710E-07    1.76736E-05    1.69872E-08    1.85463E-05
       14.500    6.39539E-15    7.34344E-07    1.62025E-05    1.47221E-08    1.69515E-05
       14.750    3.36879E-15    6.31034E-07    1.48614E-05    1.27663E-08    1.55052E-05
