          %pt            TT            TS            SS            SS2j            Tot
        0.000    1.40562E+01    0.00000E+00    5.44091E+04    0.00000E+00    5.44232E+04
        0.250    7.75101E+00    3.83370E-01    2.01741E-01    3.98306E-04    8.33652E+00
        0.500    4.27415E+00    4.09537E-01    9.19016E-02    8.05981E-04    4.77639E+00
        0.750    2.35690E+00    3.28191E-01    5.55667E-02    9.51364E-04    2.74161E+00
        1.000    1.29967E+00    2.27592E-01    3.68694E-02    8.58695E-04    1.56499E+00
        1.250    7.16677E-01    1.47471E-01    2.56359E-02    6.67432E-04    8.90452E-01
        1.500    3.95198E-01    9.25697E-02    1.84500E-02    4.78959E-04    5.06697E-01
        1.750    2.17925E-01    5.76176E-02    1.37247E-02    3.31652E-04    2.89599E-01
        2.000    1.20170E-01    3.59122E-02    1.05662E-02    2.27281E-04    1.66876E-01
        2.250    6.62658E-02    2.25816E-02    8.37474E-03    1.56217E-04    9.73783E-02
        2.500    3.65410E-02    1.43597E-02    6.82447E-03    1.08345E-04    5.78335E-02
        2.750    2.01499E-02    9.26405E-03    5.67848E-03    7.60259E-05    3.51684E-02
        3.000    1.11113E-02    6.06513E-03    4.78349E-03    5.40174E-05    2.20139E-02
        3.250    6.12710E-03    4.03694E-03    4.04418E-03    3.88703E-05    1.42471E-02
        3.500    3.37867E-03    2.72995E-03    3.40549E-03    2.83163E-05    9.54243E-03
        3.750    1.86311E-03    1.87783E-03    2.84355E-03    2.08769E-05    6.60536E-03
        4.000    1.02737E-03    1.31220E-03    2.35264E-03    1.55668E-05    4.70778E-03
        4.250    5.66527E-04    9.32189E-04    1.93417E-03    1.17347E-05    3.44462E-03
        4.500    3.12400E-04    6.72026E-04    1.58616E-03    8.93562E-06    2.57952E-03
        4.750    1.72267E-04    4.91863E-04    1.30297E-03    6.87054E-06    1.97397E-03
        5.000    9.49936E-05    3.64704E-04    1.07488E-03    5.32968E-06    1.53991E-03
        5.250    5.23824E-05    2.74049E-04    8.92203E-04    4.16966E-06    1.22280E-03
        5.500    2.88853E-05    2.08207E-04    7.45666E-04    3.28719E-06    9.86046E-04
        5.750    1.59283E-05    1.60002E-04    6.27646E-04    2.61067E-06    8.06187E-04
        6.000    8.78334E-06    1.24079E-04    5.32037E-04    2.08705E-06    6.66986E-04
        6.250    4.84341E-06    9.71546E-05    4.54003E-04    1.67912E-06    5.57680E-04
        6.500    2.67081E-06    7.66362E-05    3.89856E-04    1.35855E-06    4.70522E-04
        6.750    1.47277E-06    6.09459E-05    3.36725E-04    1.10526E-06    4.00249E-04
        7.000    8.12130E-07    4.87578E-05    2.92357E-04    9.03536E-07    3.42830E-04
        7.250    4.47834E-07    3.92780E-05    2.55143E-04    7.42176E-07    2.95611E-04
        7.500    2.46950E-07    3.17942E-05    2.23637E-04    6.12154E-07    2.56291E-04
        7.750    1.36176E-07    2.58894E-05    1.96909E-04    5.07024E-07    2.23442E-04
        8.000    7.50915E-08    2.11636E-05    1.73987E-04    4.21442E-07    1.95647E-04
        8.250    4.14078E-08    1.73897E-05    1.54324E-04    3.51591E-07    1.72106E-04
        8.500    2.28336E-08    1.43340E-05    1.37308E-04    2.94215E-07    1.51959E-04
        8.750    1.25911E-08    1.18686E-05    1.22561E-04    2.46998E-07    1.34689E-04
        9.000    6.94315E-09    9.85240E-06    1.09686E-04    2.07906E-07    1.19754E-04
        9.250    3.82867E-09    8.21137E-06    9.84296E-05    1.75501E-07    1.06820E-04
        9.500    2.11125E-09    6.85778E-06    8.85320E-05    1.48486E-07    9.55403E-05
        9.750    1.16421E-09    5.74770E-06    7.98179E-05    1.25947E-07    8.56927E-05
       10.000    6.41981E-10    4.82523E-06    7.21074E-05    1.07041E-07    7.70404E-05
       10.250    3.54008E-10    4.06374E-06    6.52635E-05    9.11780E-08    6.94188E-05
       10.500    1.95211E-10    3.42683E-06    5.91850E-05    7.77986E-08    6.26898E-05
       10.750    1.07646E-10    2.89805E-06    5.37450E-05    6.65161E-08    5.67096E-05
       11.000    5.93591E-11    2.45328E-06    4.88964E-05    5.69537E-08    5.14067E-05
       11.250    3.27325E-11    2.08216E-06    4.45343E-05    4.88536E-08    4.66654E-05
       11.500    1.80497E-11    1.76846E-06    4.06272E-05    4.19587E-08    4.24376E-05
       11.750    9.95317E-12    1.50555E-06    3.70991E-05    3.60948E-08    3.86408E-05
       12.000    5.48849E-12    1.28234E-06    3.39234E-05    3.10841E-08    3.52369E-05
       12.250    3.02653E-12    1.09456E-06    3.10412E-05    2.68074E-08    3.21626E-05
       12.500    1.66892E-12    9.34531E-07    2.84422E-05    2.31404E-08    2.93999E-05
       12.750    9.20295E-13    7.99440E-07    2.60738E-05    2.00005E-08    2.68932E-05
       13.000    5.07480E-13    6.83933E-07    2.39314E-05    1.73000E-08    2.46327E-05
       13.250    2.79840E-13    5.86138E-07    2.19715E-05    1.49812E-08    2.25727E-05
       13.500    1.54313E-13    5.02278E-07    2.01937E-05    1.29815E-08    2.07089E-05
       13.750    8.50928E-14    4.31096E-07    1.85637E-05    1.12600E-08    1.90060E-05
       14.000    4.69228E-14    3.69904E-07    1.70797E-05    9.77181E-09    1.74594E-05
       14.250    2.58747E-14    3.17848E-07    1.57167E-05    8.48785E-09    1.60430E-05
       14.500    1.42681E-14    2.73003E-07    1.44763E-05    7.37552E-09    1.47567E-05
       14.750    7.86789E-15    2.34781E-07    1.33298E-05    6.41395E-09    1.35710E-05
