          %pt            TT            TS            SS            SS2j            Tot
        0.000    2.41132E+01    0.00000E+00    4.25974E+04    0.00000E+00    4.26215E+04
        0.250    1.27017E+01    4.55786E-01    1.71049E-01    3.41876E-04    1.33288E+01
        0.500    6.69062E+00    4.73559E-01    7.86029E-02    6.80416E-04    7.24346E+00
        0.750    3.52430E+00    3.69080E-01    4.75841E-02    7.90956E-04    3.94175E+00
        1.000    1.85643E+00    2.48619E-01    3.15582E-02    7.02758E-04    2.13731E+00
        1.250    9.77878E-01    1.56369E-01    2.19304E-02    5.37206E-04    1.15671E+00
        1.500    5.15099E-01    9.52418E-02    1.57812E-02    3.78729E-04    6.26501E-01
        1.750    2.71329E-01    5.75332E-02    1.17453E-02    2.57352E-04    3.40865E-01
        2.000    1.42923E-01    3.48162E-02    9.05266E-03    1.72893E-04    1.86965E-01
        2.250    7.52851E-02    2.12707E-02    7.17528E-03    1.16398E-04    1.03848E-01
        2.500    3.96566E-02    1.31526E-02    5.84388E-03    7.90235E-05    5.87321E-02
        2.750    2.08892E-02    8.25942E-03    4.85374E-03    5.42588E-05    3.40566E-02
        3.000    1.10034E-02    5.26924E-03    4.07357E-03    3.77173E-05    2.03839E-02
        3.250    5.79607E-03    3.42188E-03    3.42231E-03    2.65533E-05    1.26668E-02
        3.500    3.05309E-03    2.26076E-03    2.85549E-03    1.89302E-05    8.18827E-03
        3.750    1.60822E-03    1.52150E-03    2.35569E-03    1.36628E-05    5.49907E-03
        4.000    8.47133E-04    1.04180E-03    1.92097E-03    9.97932E-06    3.81988E-03
        4.250    4.46229E-04    7.26315E-04    1.55373E-03    7.37301E-06    2.73364E-03
        4.500    2.35052E-04    5.14650E-04    1.25231E-03    5.50740E-06    2.00752E-03
        4.750    1.23814E-04    3.70775E-04    1.01064E-03    4.15687E-06    1.50938E-03
        5.000    6.52193E-05    2.70993E-04    8.19055E-04    3.16851E-06    1.15844E-03
        5.250    3.43544E-05    2.00978E-04    6.68139E-04    2.43753E-06    9.05908E-04
        5.500    1.80962E-05    1.50881E-04    5.48981E-04    1.89149E-06    7.19850E-04
        5.750    9.53223E-06    1.14690E-04    4.54659E-04    1.47964E-06    5.80361E-04
        6.000    5.02112E-06    8.80587E-05    3.79328E-04    1.16622E-06    4.73574E-04
        6.250    2.64488E-06    6.83214E-05    3.18879E-04    9.25614E-07    3.90770E-04
        6.500    1.39320E-06    5.34410E-05    2.69864E-04    7.39452E-07    3.25438E-04
        6.750    7.33870E-07    4.21691E-05    2.29865E-04    5.94294E-07    2.73362E-04
        7.000    3.86567E-07    3.34941E-05    1.96944E-04    4.80328E-07    2.31305E-04
        7.250    2.03625E-07    2.68009E-05    1.69668E-04    3.90236E-07    1.97063E-04
        7.500    1.07260E-07    2.15595E-05    1.46899E-04    3.18591E-07    1.68884E-04
        7.750    5.64993E-08    1.74528E-05    1.27800E-04    2.61268E-07    1.45570E-04
        8.000    2.97611E-08    1.41895E-05    1.11641E-04    2.15168E-07    1.26075E-04
        8.250    1.56767E-08    1.15993E-05    9.79384E-05    1.77892E-07    1.09731E-04
        8.500    8.25775E-09    9.51531E-06    8.62152E-05    1.47618E-07    9.58864E-05
        8.750    4.34978E-09    7.84289E-06    7.61742E-05    1.22911E-07    8.41443E-05
        9.000    2.29126E-09    6.48303E-06    6.74922E-05    1.02670E-07    7.40802E-05
        9.250    1.20692E-09    5.38141E-06    5.99976E-05    8.60152E-08    6.54663E-05
        9.500    6.35750E-10    4.47746E-06    5.34641E-05    7.22670E-08    5.80145E-05
        9.750    3.34882E-10    3.73922E-06    4.77782E-05    6.08727E-08    5.15787E-05
       10.000    1.76400E-10    3.12863E-06    4.27827E-05    5.14033E-08    4.59629E-05
       10.250    9.29190E-11    2.62647E-06    3.84092E-05    4.35049E-08    4.10792E-05
       10.500    4.89452E-11    2.20826E-06    3.45386E-05    3.69013E-08    3.67838E-05
       10.750    2.57820E-11    1.86221E-06    3.11333E-05    3.13621E-08    3.30269E-05
       11.000    1.35807E-11    1.57225E-06    2.81002E-05    2.67062E-08    2.96991E-05
       11.250    7.15367E-12    1.33104E-06    2.54181E-05    2.27810E-08    2.67719E-05
       11.500    3.76821E-12    1.12786E-06    2.30130E-05    1.94661E-08    2.41603E-05
       11.750    1.98491E-12    9.58040E-07    2.08788E-05    1.66588E-08    2.18535E-05
       12.000    1.04556E-12    8.14316E-07    1.89552E-05    1.42780E-08    1.97838E-05
       12.250    5.50748E-13    6.93704E-07    1.72414E-05    1.22536E-08    1.79473E-05
       12.500    2.90108E-13    5.91199E-07    1.56906E-05    1.05303E-08    1.62923E-05
       12.750    1.52815E-13    5.04870E-07    1.43047E-05    9.05980E-09    1.48187E-05
       13.000    8.04955E-14    4.31232E-07    1.30437E-05    7.80373E-09    1.34827E-05
       13.250    4.24011E-14    3.69021E-07    1.19154E-05    6.72851E-09    1.22912E-05
       13.500    2.23349E-14    3.15785E-07    1.08830E-05    5.80731E-09    1.12046E-05
       13.750    1.17649E-14    2.70687E-07    9.95864E-06    5.01654E-09    1.02343E-05
       14.000    6.19721E-15    2.31987E-07    9.10771E-06    4.33721E-09    9.34403E-06
       14.250    3.26439E-15    1.99127E-07    8.34537E-06    3.75261E-09    8.54825E-06
       14.500    1.71952E-15    1.70859E-07    7.64091E-06    3.24921E-09    7.81502E-06
       14.750    9.05762E-16    1.46809E-07    7.00929E-06    2.81505E-09    7.15892E-06
